"open","high","low","close","volume","will14","ema26","next1"
232.8,250,228,250,44.01,0,234.1395087,233.94
250,264.8,228,233.94,48.46,-51.60535117,234.1247303,250.66
233.94,250.66,227.67,250.66,27.26,-23.64548495,235.349565,249.98
250.66,250.66,230.3,249.98,7.42,-24.7826087,236.433301,236
249.98,249.98,230.3,236,14.94,-48.16053512,236.4012046,240.1
236,244.06,236,240.1,6.17,-41.30434783,236.6751894,241.03
240.1,248.5,240.1,241.03,40.23,-39.74916388,236.997768,240.12
241.03,244.09,240.09,240.12,0.2377,-41.27090301,237.2290444,235
240.12,247.44,235,235,21.4,-49.83277592,237.06393,236.12
235,239.9,234.08,236.12,28.05,-47.95986622,236.9940093,238
236.12,238,236.12,238,0.88,-44.81605351,237.0685271,237.02
238,240.18,237.02,237.02,6.48,-48.06228374,237.0649325,239.64
237.02,239.64,235,239.64,22.71,-43.52941176,237.2556783,256
239.64,259.42,238,256,122.77,-23.70051172,238.6441465,250.13
256,256,244,250.13,43.61,-39.50983033,239.4949505,250.36
250.13,261.5,240.01,250.36,24.21,-32.92935265,240.299769,271.37
250.36,280,249.89,271.37,53.78,-17.36418511,242.6012676,277
271.37,280.09,264.69,277,24.73,-6.206065475,245.1493218,269.4
277,285.73,267.32,269.4,36.32,-31.61665053,246.9456684,274.49
269.4,278.61,265.17,274.49,16.6,-21.76185866,248.9859892,260
274.49,275.46,260,260,10.93,-49.8160697,249.8018419,269.93
260,270,260,269.93,0.1874,-30.59051307,251.2928166,270.08
269.93,280,269.93,270.08,3.76,-30.30009681,252.6844598,297
270.08,297.51,270.08,297,18.78,-0.815869461,255.9670924,295
297,300,287.21,295,26.6,-7.692307692,258.8584189,295.68
295,299.94,289,295.68,37.08,-6.646153846,261.5859434,290.28
295.68,296.94,289.37,290.28,10.73,-15.67741935,263.7114291,285
290.28,293,272,285,77.95,-25.00416736,265.2883603,282.33
285,288.63,272.64,282.33,54.76,-29.45490915,266.5507039,288
282.33,288,281.51,288,0.1454,-23.94731591,268.1395407,294.44
288,294.44,288,294.44,32.99,-13.9,270.0877229,284
294.44,294.96,284,284,17.76,-40,271.1182619,257.48
284,288.2,250,257.48,37.81,-85.04,270.1080203,255
257.48,280.87,253.45,255,6.26,-90,268.9889077,261.65
255,271,255,261.65,1.21,-76.7,268.4452849,259.68
261.65,272.49,259.68,259.68,0.1201,-80.64,267.7960045,271.34
259.68,271.34,258.06,271.34,18.18,-57.32,268.0585227,266.58
271.34,272,263,266.58,9.08,-66.84,267.9490025,255.33
266.58,266.58,245,255.33,28.13,-81.19767019,267.0142616,250.98
255.33,255.33,237.69,250.98,10.57,-77.56962025,265.8265385,251.9
250.98,269,250.05,251.9,14.12,-75.18770735,264.794943,252
251.9,252,242.88,252,0.6849,-75.01309586,263.8471695,252.5
252,255.7,247.81,252.5,2.12,-74.14003841,263.0066384,243.59
252.5,252.5,240.44,243.59,4.38,-89.69792212,261.5683689,269
243.59,269,240.19,269,4.65,-45.32914266,262.1188601,244.42
269,269,244.42,244.42,1.03,-86.67590576,260.8078334,242.98
244.42,249.24,241.06,242.98,17.81,-87.74895785,259.4872532,251.2
242.98,255.93,240,251.2,16.16,-61.17816092,258.8733826,252.9
251.2,256,249.37,252.9,6.6,-56.29310345,258.4309098,249.56
252.9,255,249.52,249.56,9.16,-65.4036724,257.7738054,259.99
249.56,259.99,249.56,259.99,1.45,-35.0043719,257.9379679,254.38
259.99,262.42,253.01,254.38,8.99,-46.69434685,257.6744147,248.84
254.42,256.88,246.51,248.84,25.79,-64.38837432,257.0200136,249.46
248.84,258.24,244.39,249.46,13.77,-67.37931034,256.4600126,249.27
249.46,249.46,239.96,249.27,7.55,-67.94077135,255.9274191,242.5
249.27,249.27,232.85,242.5,37.67,-73.30567082,254.9327955,232.58
242.5,242.5,230.76,232.58,23.62,-95.24058577,253.2770328,240
232.58,240,232.58,240,18.94,-75.83682008,252.2935489,227.94
240,254.38,223.54,227.94,21.32,-90.32116146,250.4895823,221.98
227.94,231.85,216.5,221.98,41.27,-88.06620209,248.3777614,220.11
221.98,224,219.66,220.11,12.48,-92.13850174,246.2838532,233.6
220.11,234.7,220.11,233.6,9.11,-62.76132404,245.3443085,223.01
233.6,233.6,223.01,223.01,2.31,-85.82317073,243.6899153,222.02
223.01,227.49,222,222.02,4.91,-87.97909408,242.0847364,226.79
222.02,229,222.02,226.79,10.28,-77.59146341,240.9517929,223.6
226.79,228,223.26,223.6,39.33,-82.98993771,239.6664749,234.74
223.6,235.23,223.6,234.74,93.12,-56.3009104,239.3015509,233.27
234.74,238.89,232.09,233.27,41.04,-55.72861668,238.8547693,234.99
233.27,235.69,231,234.99,23.61,-51.18796199,238.5684901,230.96
234.99,237.58,227.96,230.96,42.22,-61.82682154,238.0048983,227.49
230.96,232.14,226.03,227.49,5.8,-70.98732841,237.2260169,220.15
227.49,227.49,216.34,220.15,35.01,-89.98422713,235.9611268,228.26
220.15,238.56,217.34,228.26,28.26,-47.13968958,235.3906729,224.84
228.26,233.25,224,224.84,42.78,-62.3059867,234.6091416,226
224.84,232,224,226,24.59,-57.16186253,233.9714274,237.31
226,239.65,225.69,237.31,49.81,-10.03861004,234.2187291,232.1
237.31,238.97,231.7,232.1,30.42,-32.38953239,234.0617862,234.15
232.1,239.09,231.21,234.15,31.21,-23.5950236,234.0683205,240.36
234.15,242.5,234.15,240.36,24.95,-8.180428135,234.5343709,236.19
240.36,242.11,236.19,236.19,12.16,-24.12079511,234.6570101,235.59
236.19,239.11,231.42,235.59,14.64,-26.41437309,234.7261204,228
234.88,239.35,228,228,50.49,-55.42813456,234.2278893,235.71
228,242.44,227,235.71,25.63,-25.95565749,234.3376753,240.51
235.71,243,234.8,240.51,14.68,-9.339834959,234.7948845,241.74
240.51,243,234.13,241.74,14.44,-4.726181545,235.3093375,239.24
241.74,242.62,236.13,239.24,8.45,-14.65315666,235.6004977,241.86
239.24,243.15,238.8,241.86,35.81,-6.736292428,236.0641645,242.99
241.86,242.99,237.55,242.99,32.16,-0.835509138,236.5771894,235.09
242.99,244,235.08,235.09,63.85,-48.66193337,236.4670272,236.47
235.09,237.99,235,236.47,7.28,-44.29411765,236.4672474,238.98
238.51,240.05,237.49,238.98,1.22,-29.52941176,236.6533772,237.35
238.98,239.39,235.14,237.35,3.67,-39.11764706,236.7049789,235.86
237.35,237.57,235.6,235.86,1.39,-47.88235294,236.6423879,233.34
235.86,236.62,231.91,233.34,13.18,-62.70588235,236.3977666,232.78
233.34,233.91,231.43,232.78,24.91,-66,236.1297839,234.8
232.78,235.06,231.1,234.8,23.32,-54.11764706,236.0312813,236.09
234.55,238.18,233.97,236.09,11.64,-61.31782946,236.0356309,237.59
236.09,244,233.91,237.59,63.87,-49.68992248,236.1507693,237.39
237.59,240.84,237.39,237.39,28.22,-51.24031008,236.2425642,240.68
237.39,241.13,237.39,240.68,10.83,-25.73643411,236.5712631,235.92
240.68,240.68,234.83,235.92,31.94,-62.63565891,236.5230214,236.03
236.19,237.11,235.17,236.03,6.32,-61.78294574,236.4865013,235.3
236.03,238,234.77,235.3,8.24,-67.44186047,236.3986123,235.83
235.3,237.9,234.03,235.83,1.62,-63.33333333,236.3564929,234.91
235.83,235.92,234.91,234.91,8.44,-70.46511628,236.2493453,232.81
234.91,235.24,230.55,232.81,13.47,-83.19702602,235.994579,227.59
232.81,235.86,227.59,227.59,12.77,-100,235.3720176,224.23
227.59,232.4,222.03,224.23,33.59,-89.98634502,234.5466829,229.5
224.23,229.5,222.29,229.5,4.71,-65.99908967,234.1728546,227
229.5,229.5,226,227,23.8,-77.37824306,233.641532,223.12
227,228.79,223.04,223.12,48.91,-95.03868912,232.8621593,225
223.12,228.3,220.34,225,35.25,-77.58537759,232.2797771,223.7
225,225.65,223.7,223.7,5.36,-83.83838384,231.644238,224.35
223.7,225.33,223.7,224.35,0.3,-80.28515241,231.1039241,224.35
224.35,224.35,224.35,224.35,0,-77.29331823,230.6036334,230.92
226.79,230.92,226.79,230.92,2.41,-40.09060023,230.627068,227.26
230.92,230.92,226.57,227.26,8.95,-60.59225513,230.3776556,228.92
227.26,231.59,227.26,228.92,33.69,-44.92939666,230.2696811,229.44
228.92,233.15,228.86,229.44,62.23,-41.36597938,230.2082232,231.04
229.44,231.06,226.14,231.04,25.31,-31.05670103,230.2698363,232.15
232,233.29,231.19,232.15,18.23,-8.803088803,230.4091077,235.54
232.15,235.54,231.34,235.54,20.07,0,230.7891738,247.14
235.54,251,233.82,247.14,140.78,-12.58969341,232.0003461,245.03
247.14,256.38,245.03,245.03,67.31,-31.49278579,232.9655057,247.5
245.03,252.66,244,247.5,29.81,-24.63928968,234.0421349,245.5
247.69,249.63,227,245.5,116.85,-33.29253366,234.8908656,243.85
245.5,245.5,241.5,243.85,19.41,-38.34149327,235.5545052,241
243.85,244.96,238.05,241,41.9,-48.01748361,235.9578752,248.08
241,248.08,241,248.08,39.37,-27.44708995,236.8558104,243.72
248.08,248.08,243.72,243.72,49.66,-41.86507937,237.3642688,241.67
243.72,243.72,240.17,241.67,1.31,-48.64417989,237.6832119,242.04
241.67,244,239.53,242.04,16.47,-47.42063492,238.0059369,242
242.04,244,242,242,1.76,-47.55291005,238.3017935,251.93
242,251.93,242,251.93,33.66,-15.14635807,239.3112902,248.5
251.93,260,247.45,248.5,55.48,-34.84848485,239.9919354,268.47
248.5,268.5,248.5,268.47,95.24,-0.072289157,242.1014217,262.63
268.47,273,258.49,262.63,67.94,-22.54347826,243.6220571,258.1
262.63,265.02,255.5,258.1,71.06,-32.39130435,244.6944973,254.74
258.1,259.76,253.43,254.74,15.94,-39.69565217,245.4386086,254.01
254.74,273,252.88,254.01,19.88,-54.33476395,246.0735265,262
254.01,263,254.01,262,17.28,-31.47353362,247.2532653,269.62
262,274.68,257.12,269.62,69.67,-14.39544808,248.9100605,274.59
269.62,278,268.14,274.59,96.76,-8.864049909,250.8122782,265.36
274.59,274.59,265,265.36,29.65,-32.85677151,251.8898872,270.01
265.36,276.32,265.36,270.01,35.2,-20.76943073,253.2321178,269.67
270.01,275.67,267.39,269.67,34.26,-23.13888889,254.4497387,284.54
269.67,297,268.96,284.54,167.87,-22.65454545,256.6786469,293.6
284.54,298.99,283.06,293.6,71.96,-10.45789678,259.413562,308.14
293.6,316.01,291.69,308.14,138.95,-11.65753222,263.0229278,290.18
308.14,312.3,269,290.18,337.1,-40.91557104,265.0345627,288.75
290.18,295.97,286.79,288.75,36.2,-43.18073816,266.7912618,287.5
288.75,293.79,287.5,287.5,9.26,-45.16077934,268.3252424,276.74
287.5,292,273.4,276.74,54.21,-62.20497386,268.9485578,280.38
276.74,281.31,275.52,280.38,4.76,-57.46774194,269.7953313,278.01
280.38,281.69,274.92,278.01,14.07,-64.52708439,270.4038253,275.54
278.01,279.57,274.32,275.54,0.4725,-79.33738483,270.7842826,277.56
275.54,280.4,275.54,277.56,83.54,-75.37737698,271.2861876,276.45
277.56,281.41,276.45,276.45,20.68,-78.10463968,271.6686923,276.98
276.45,279.38,275.31,276.98,60.14,-80.27560675,272.0621225,276.89
276.98,278.4,276.03,276.89,24.71,-83.1455898,272.419743,290
276.89,290,276.18,290,41.53,-55.32865348,273.7219843,288.92
290,291.81,286.67,288.92,27.57,-57.62603701,274.8477632,291.28
288.92,293.85,287.83,291.28,8.72,-48.54503464,276.0649659,296.1
291.28,296.1,286.55,296.1,11.07,0,277.5490425,293.56
296.1,296.8,287,293.56,57.37,-13.84615385,278.7350394,291.61
293.56,293.56,280,291.61,29.31,-22.17948718,279.6887402,288.96
291.61,291.61,280,288.96,30.74,-34.87544484,280.3755002,293.48
288.96,293.48,280,293.48,41.34,-14.76868327,281.3462039,283.27
293.48,293.48,277.12,283.27,63.84,-60.18683274,281.4887073,283.84
283.27,289.89,277.91,283.84,0.8988,-60.30711959,281.6628771,283.87
283.84,285.51,280.57,283.87,18.34,-60.16751978,281.8263677,287.68
283.87,287.68,280.53,287.68,21.61,-42.43834342,282.2599701,284.83
287.68,287.77,281.02,284.83,30.98,-57.63119884,282.4503427,278.67
284.83,286.96,278.6,278.67,19.72,-87.9243453,282.1703173,281.04
278.67,290,274.15,281.04,62.78,-69.58057395,282.0865901,263.83
281.04,283.78,263.83,263.83,20.31,-100,280.7342501,269.77
263.83,269.77,258,269.77,23.82,-69.66494845,279.9220834,266.85
269.77,273.88,262.49,266.85,19.33,-77.19072165,278.9537809,270
266.85,270,260,270,99.5,-66.25421822,278.2905379,270
270,270,265.49,270,61.28,-66.17812852,277.676424,264.03
270,270,261.64,264.03,138.89,-83.00450958,276.6655778,268.33
264.03,270,262.01,268.33,368.75,-70.88500564,276.0481276,265.55
268.33,269.22,265.22,265.55,164.32,-76.40625,275.2704885,260.35
265.55,270,257.01,260.35,263.6,-89.87571992,274.1652671,258.64
260.35,263.12,257.57,258.64,88.91,-95.05910882,273.0152473,247.99
258.64,259.93,247.99,247.99,480.9,-100,271.1615253,230.12
247.99,247.99,188.11,230.12,422.39,-58.76926097,268.1214123,236.87
230.12,238.71,228.91,236.87,527.39,-52.14446953,265.8064929,234.39
236.87,238.71,232.62,234.39,137.94,-51.62537891,263.4793453,231.99
234.39,235.32,223.1,231.99,171.18,-48.83992072,261.1468012,228.13
231.99,232.38,226.07,228.13,52.24,-53.34032879,258.7011122,212.48
228.13,228.13,209.79,212.48,288.68,-70.24056661,255.2773261,224.7
212.48,235.99,204.01,224.7,535.65,-55.31810966,253.012339,227.87
224.7,243.38,223.11,227.87,153.24,-51.44706313,251.1499435,226.01
227.87,233,225.31,226.01,176.15,-53.71840274,249.2877255,233.15
226.01,237.98,222.57,233.15,263.59,-44.99938942,248.0923384,229
233.15,234.97,228.95,229,99.35,-50.06716327,246.6780911,228.5
229,233.1,226.68,228.5,61.66,-46.15384615,245.3315658,230.92
228.5,233.51,226,230.92,98.64,-40.39264829,244.2640424,229.24
230.92,231.12,226.87,229.24,100.04,-31.31262525,243.1511504,226.82
229.24,232.99,226.82,226.82,191.81,-42.06248412,241.9414356,226.94
226.82,231.13,226.17,226.94,292.34,-41.75768352,240.8302181,231.01
226.94,231.79,226.55,231.01,151.63,-31.41986284,240.1027946,236.32
231.01,237,230.25,236.32,173.97,-17.93243586,239.8225875,241.99
236.32,243.38,236.32,241.99,112.16,-3.530607061,239.9831366,241.07
241.99,242.78,239.13,241.07,148.82,-5.867411735,240.063645,243.27
241.07,246.51,240.35,243.27,253.52,-13.53383459,240.3011528,239.03
243.27,244.97,238.18,239.03,194.48,-31.24477861,240.2069933,238.16
239.03,240.46,236.99,238.16,43.19,-34.87886383,240.0553642,239.43
238.16,241.65,238.16,239.43,69.18,-34.51974647,240.0090409,236.21
239.43,242.12,233.67,236.21,111.08,-50.21940517,239.7276305,232.43
236.21,237.45,228.68,232.43,88.56,-68.6494393,239.1870653,230.65
232.43,232.64,226.32,230.65,468.96,-77.97443461,238.5546901,229.12
230.65,232.32,228.6,229.12,122.06,-85.49655851,237.8558241,229.08
229.12,232.2,226.91,229.08,65.86,-85.69321534,237.2057631,233.37
229.08,236,227.88,233.37,43.24,-65.08172363,236.9216325,232.83
233.37,235.5,231.92,232.83,62.93,-67.75631501,236.6185486,232.01
232.83,233.29,230,232.01,70.59,-71.81773155,236.2771746,230.17
232.01,232.01,230.17,230.17,1.97,-80.93115404,235.8247913,227.17
230.17,231.49,226.95,227.17,32.07,-95.78999505,235.1836957,228.6
227.17,233.86,223.1,228.6,155.16,-74.8513946,234.6960145,230.24
228.6,231.08,228.23,230.24,101.29,-62.46056782,234.3659394,231.78
230.24,235,229.71,231.78,41.49,-54.36382755,234.1743883,236
231.78,237.2,231.78,236,142.01,-32.17665615,234.3096188,233.49
236,236,233.46,233.49,52.56,-27.59581882,234.2489063,230.62
233.49,235,230.62,230.62,29.87,-46.66666667,233.9800984,239.42
230.62,239.97,230.62,239.42,120.69,-3.260225252,234.3830541,238.02
239.42,240,235,238.02,95.55,-11.71597633,234.6524575,236
238.02,238.02,235,236,40.02,-23.66863905,234.7522755,237.8
236,238,234.59,237.8,37.17,-13.01775148,234.9780328,236.98
237.8,239.86,236.46,236.98,71,-17.86982249,235.1263267,238.8
236.98,238.8,236.43,238.8,18.77,-7.100591716,235.3984506,238.97
238.8,239.95,237.6,238.97,12.85,-6.094674556,235.6630099,240
238.97,240.44,237.16,240,81.09,-2.537485582,235.9842684,244.53
240,248.39,239.45,244.53,90.91,-19.1468254,236.6172855,243.69
244.53,247.2,234.55,243.69,131.5,-25.16059957,237.1411903,242.7
243.69,244.73,233,242.7,113,-32.02025886,237.552954,244.76
242.7,244.87,241.95,244.76,86.38,-20.42768711,238.0868093,245.64
244.76,245.64,241.75,245.64,30.59,-15.47552054,238.6463049,245.11
245.7,247.12,245.06,245.11,43.18,-18.45807541,239.1250971,245.93
245.11,247.11,244,245.93,27.4,-15.98440546,239.629164,249
245.93,249.51,244.01,249,106.55,-3.089036947,240.3233,253.64
249,253.66,241,253.64,113.09,-0.096805421,241.3097222,253.73
253.64,255,251.86,253.73,103.35,-5.772727273,242.2297428,258
253.73,268.51,253,258,274.76,-29.59729654,243.39791,268.54
258,271,258,268.54,94.7,-6.473684211,245.260287,257
268.54,270,252,257,56.32,-36.84210526,246.1298954,264.06
257,265.73,251,264.06,32.4,-18.26315789,247.4580513,270
264.06,270,264,270,114.12,-2.631578947,249.1278253,266.59
270,270.74,264.57,266.59,208.93,-11.60526316,250.4213197,274.2
266.59,278,263.73,274.2,70.23,-10.27027027,252.1827034,276.16
274.2,279.31,270,276.16,100.13,-8.222396241,253.9587995,283.38
276.16,283.38,276.16,283.38,75.76,0,256.1381476,289.37
283.38,294.48,283.38,289.37,115.46,-9.554973822,258.5997663,285.21
289.37,289.37,280.64,285.21,64.43,-17.33358265,260.5708948,292.51
285.21,296.31,285.21,292.51,254.57,-6.870367022,262.9367544,290.16
292.51,305,290,290.16,141.9,-27.48148148,264.9532911,313.04
290.16,317.84,290.16,313.04,125.82,-7.181328546,268.5152696,325
313.04,333,311.77,325,330.76,-9.756097561,272.6993237,306.13
325,331,306.13,306.13,56.65,-32.76829268,275.1756701,307.44
306.13,320,304.69,307.44,54.31,-31.17073171,277.5656204,358.17
307.44,360,307.44,358.17,193.56,-1.900903708,283.5363152,398.01
358.17,418.97,307.23,398.01,386.28,-13.50167483,292.0158474,391.93
398.01,489.99,368.49,391.93,416.24,-43.33952091,299.4168958,380
391.93,438.72,341,380,193.96,-49.99772717,305.3860146,362.06
380,390,346.34,362.06,96.24,-59.82790067,309.5840876,383.89
362.06,389.81,362.06,383.89,53.7,-50.68067829,315.0882292,357
383.89,385,352,357,76.41,-63.52519704,318.1928049,371.69
357,378.66,350,371.69,52.39,-57.76931341,322.15556,337.83
371.69,379,327.93,337.83,123.53,-76.08380419,323.3166297,309.3
337.83,341,300,309.3,140.81,-90.42185858,322.2783608,330.95
309.3,341,301.56,330.95,178.07,-83.70966893,322.9207045,336.95
330.95,340.18,326.5,336.95,121.27,-80.55160798,323.9599115,329.74
336.95,339.47,326.03,329.74,51.79,-84.34654455,324.3880662,315
329.74,333.74,315,315,73.53,-92.10484762,323.6926539,321.91
315,330,315,321.91,83.01,-88.4678141,323.5606055,330
321.91,336.89,321.91,330,86.16,-84.20969525,324.0375977,326.5
330,334.75,326,326.5,60.88,-80.89677047,324.2199978,326.26
326.5,332.71,323.07,326.26,46.11,-70.82222222,324.3711091,317.21
326.26,326.26,310,317.21,78.94,-80.83732324,323.8406566,321.48
317.21,324.37,317.21,321.48,4.55,-74.72941176,323.6657931,322.85
321.48,325,319.03,322.85,36.68,-71.07594937,323.605364,322.68
320,323.5,319,322.68,68.89,-71.29113924,323.5368185,320.42
322.68,325,316.01,320.42,344.3,-50.19512195,323.3059431,329.69
320.42,330,317.57,329.69,180.61,-28.67647059,323.7788362,356.2
329.69,370,329.69,356.2,133.6,-23,326.1804039,360.59
356.2,364,350.53,360.59,86.19,-15.68333333,328.7292629,356.5
360.59,360.59,350.28,356.5,54.91,-22.5,330.7863545,370.39
356.5,373.77,353.03,370.39,87.7,-5.300297946,333.7199579,378.5
370.39,380.68,370.39,378.5,79.73,-3.084323713,337.036998,361.58
378.5,378.5,355,361.58,442.02,-27.02320317,338.8549982,362.02
361.58,362.41,349.2,362.02,220.97,-26.40067912,340.5709242,361.3
362.02,370,356.99,361.3,1152,-27.41935484,342.1064113,364.93
361.3,365.08,357.48,364.93,50.81,-24.35441472,343.7970475,389.64
364.93,390.58,363.93,389.64,205.27,-1.260560547,347.1928218,392.39
389.64,404.21,386.01,392.39,167.32,-13.40136054,350.5407609,395.3
392.39,398,384.07,395.3,244.4,-10.10204082,353.8562601,400
395.3,400,388.52,400,230.13,-4.859187442,357.2743149,416.33
400,420,400,416.33,295.14,-4.063780312,361.6488101,417.3
416.33,420,410.01,417.3,231.12,-3.813559322,365.7711205,443.12
417.3,445,416,443.12,462.82,-1.962421712,371.5006671,431
443.12,464,407.14,431,239.52,-28.7456446,375.9080251,432
431,438,418.37,432,39.9,-27.87456446,380.0629862,440.19
432,445,426.21,440.19,300.24,-20.74041812,384.5168391,460.49
440.19,464,430.01,460.49,187.03,-3.057491289,390.1444806,453.65
460.49,464.98,441,453.65,185.26,-10.4917122,394.8485932,451.03
453.65,459.15,445,451.03,67.71,-12.97674419,399.0101789,464.97
451.03,467.69,451.03,464.97,92.7,-2.621434079,403.8960915,458.01
464.97,464.97,455,458.01,52.99,-11.57617795,407.9045292,441.22
458.01,460.49,436,441.22,166.61,-31.65510643,410.3723418,441.75
441.22,446.96,426.7,441.75,193.74,-32.76493621,412.6966128,437.69
441.75,444.25,434.29,437.69,40.92,-44.31969272,414.5479748,444.83
437.69,445.99,435.47,444.83,65.77,-37.75392238,416.7910878,452.71
444.83,458,443.99,452.71,60.26,-24.73988439,419.451748,457.84
452.71,457.95,451.12,457.84,4.07,-16.26754748,422.2953222,417.47
457.84,457.84,409,417.47,216.29,-85.5682399,421.9378909,426.04
417.47,429.72,409.41,426.04,26.46,-70.96609303,422.2417509,418.78
426.04,429.36,418.78,418.78,108.99,-83.33617311,421.9853249,430.95
418.78,432.5,418.78,430.95,148.55,-62.60010223,422.6493749,424.31
430.95,435,420,424.31,48.79,-73.91378429,422.7723841,431.31
424.31,431.31,416.61,431.31,80.65,-61.98670983,423.4048001,431.51
431.31,434.97,430.74,431.51,14.32,-59.78202609,424.0051853,433.07
431.51,434.99,430.32,433.07,25.38,-53.25305885,424.6766531,427.63
433.07,434.99,422.98,427.63,14.39,-61.97959184,424.8954195,431.08
427.63,433.96,426.56,431.08,51.5,-54.93877551,425.3535366,431.32
431.08,434.73,429,431.32,33.76,-54.44897959,425.7954968,429.99
431.32,431.33,427.58,429.99,20.05,-57.16326531,426.1062008,457.88
429.99,457.88,427.78,457.88,132.76,-0.143003064,428.4598155,455.22
457.88,460,447.64,455.22,110.94,-9.37254902,430.4420514,451.38
455.22,459.87,450,451.38,84.78,-17.0389405,431.9930106,447.38
451.38,451.38,442.05,447.38,41.49,-29.08504264,433.1327876,450
447.38,454.53,443.81,450,106.93,-23.04678497,434.3822107,449.81
450,452.23,445.03,449.81,151.13,-23.48467389,435.5250099,433.98
449.81,455,427.17,433.98,191.65,-59.9677345,435.4105647,430
433.98,437.15,430,430,42.29,-81.03727715,435.0097822,374.41
430,430.91,372.66,374.41,590.29,-97.99633616,430.5209094,388.16
374.41,390.58,351.76,388.16,552.55,-66.37102735,427.3830643,385
388.16,395,381.6,385,135.81,-69.29046563,424.243578,390.1
385,391.82,376.58,390.1,246.35,-64.57871397,421.7144241,381.08
390.1,390.97,379.02,381.08,68.55,-72.9120473,418.7044668,419.46
381.08,425.13,375.93,419.46,792.43,-37.45380636,418.7604322,412.31
419.46,425.78,406.05,412.31,730.53,-44.05949741,418.2826224,382.82
412.31,412.31,375.52,382.82,510.72,-71.27000277,415.6557615,389.11
382.82,395,381.36,389.11,372.76,-63.82216195,413.6894088,400.68
389.11,406.71,385.81,400.68,609.63,-52.6152654,412.7257489,394.01
400.68,401.25,387.17,394.01,462.68,-59.07593956,411.3393971,395.95
394.01,406.7,390.45,395.95,719.82,-57.19682294,410.1994418,396
395.95,401.48,393.11,396,200.09,-48.19065464,409.1476313,379.27
396,398.03,376.97,379.27,316.78,-65.2432091,406.9344734,379.92
379.27,385.63,365,379.92,606.53,-61.95622805,404.9334013,378
379.92,383.18,376.12,378,216.06,-78.61138532,402.9383345,369.84
378,381,369.82,369.84,199.96,-92.03685423,400.486606,372
369.84,380,366.16,372,533.92,-88.48305364,398.3764871,373.71
372,376.68,372,373.71,362.3,-85.66962817,396.5493399,368
373.71,373.71,365.78,368,214.2,-95.06416584,394.434574,392
368,392,368,392,369.21,-42.92961319,394.2542352,387.22
392,392,382.48,387.22,492.86,-46.7274035,393.7331807,375.69
387.22,387.22,367.71,375.69,412.74,-74.37065452,392.3966488,372.82
375.69,381.23,371.55,372.82,185.05,-81.2470024,390.9465267,372
372.82,377.78,371.66,372,443.23,-83.21342926,389.5430802,378.48
372,381.4,371.26,378.48,733.23,-63.04824561,388.7235928,379.3
378.48,384.76,371.71,379.3,1257.01,-56.70602483,388.0255489,377.21
379.3,383.95,373.67,377.21,1274.38,-54.77777778,387.2243971,380.3
377.21,383.49,375.76,380.3,1037.16,-44.62242563,386.7114788,389.15
380.3,391.14,380.3,389.15,765.66,-10.86956522,386.89211,403.25
389.15,404.26,386.82,403.25,653.35,-2.624740125,388.1038056,396
403.25,409.31,392,396,736.74,-30.57661383,388.6887089,405.5
396,408.6,390.1,405.5,1021.74,-8.752584425,389.9339897,416.16
405.5,421.8,403.01,416.16,1183.09,-10.427066,391.8766571,422
416.16,424.79,411.46,422,823.83,-4.887876664,394.1080159,417.05
422,422,413.13,417.05,446.29,-13.55991591,395.8074221,440.3
417.05,442,417.05,440.3,1124.57,-2.403166525,399.1031686,437.04
440.3,444,422.5,437.04,879.59,-9.568325543,401.9133043,433.35
437.04,437.04,422,433.35,819.77,-14.64118779,404.2419484,420.99
433.35,437.15,414.29,420.99,1304.29,-31.83012865,405.4825448,423.2
420.99,427.1,408.14,423.2,770.74,-29.57486137,406.7949489,421.85
423.2,426,416.7,421.85,739.44,-32.45896835,407.9101379,427.2
421.85,427.2,417.65,427.2,447.57,-26.37362637,409.3390165,433.04
427.2,436,427.2,433.04,626.68,-19.1675411,411.0946449,430.14
433.04,434.98,421.07,430.14,177.5,-25.71428571,412.505412,435.92
430.14,442,429.29,435.92,544.69,-14.99072356,414.2398259,429.88
435.92,439.41,422.79,429.88,1697.67,-34.4474262,415.3983573,424.39
429.88,432.48,412,424.39,1264.09,-54.68488567,416.0644049,419.62
424.39,431.11,417,419.62,3882.56,-67.98661461,416.3277823,406.71
419.62,424.46,404.87,406.71,2392.2,-95.29772553,415.615354,394.52
406.71,408.99,388.4,394.52,4809.95,-88.99280576,414.0527352,403.86
394.52,410.06,387.27,403.86,1897.16,-69.6875571,413.2977178,413.75
403.86,414.12,397.4,413.75,1302.37,-51.61702905,413.3312202,410.29
413.75,414.36,407.5,410.29,1318.45,-57.93897314,413.1059446,410.55
410.29,414.74,406.45,410.55,1526.59,-57.46391376,412.9166154,415.81
410.55,429.7,409.42,415.81,2769.06,-47.85309702,413.1309402,419.92
415.81,423.65,415,419.92,1562.08,-40.34350448,413.6338335,407.22
419.92,420.59,406.15,407.22,4268.69,-63.54832816,413.1587347,408.87
407.22,413.62,406.65,408.87,1999.17,-60.53352823,412.8410507,415.42
408.87,416.5,407.74,415.42,3410.81,-46.01074031,413.0320839,415.59
415.42,417.04,412.17,415.59,1855.24,-37.35899137,413.2215592,416.78
415.59,419.04,412.87,416.78,1497,-32.6870438,413.4851474,420.75
416.78,422.69,416.78,420.75,1963.65,-21.09356587,414.0232846,409.43
